RECID,DIV,PRDCD,CAT_COD,MIN,MAX,CTGR,SALDO_AWAL,RP_SLD_AWL,TRFIN,RP_TRFIN,RP_PPNIN,TRFOUT,RP_TRFOUT,RP_PPNOUT,SALES,RP_SALES,T_SALES,RETUR,RP_RETUR,T_RETUR,TPPN,HILANG,RP_HILANG,ADJ,RP_ADJ,RCOST,POTONGAN,SESUAI,SALDO_AKH,RP_SLD_AKH,PTAG,KONS,SUPCO,BKP,SUB_BKP,NRB_RSK,STO,HR_JUAL,NKL_MIN,RP_NKLM,BBS_PPN,PPN_PEM,TIPE_GDG,KD_GDG,RP_ADJ_K,RP_ADJ_L,QTY_BA,RP_BA_JUAL,QTY_BS,RP_BS_JUAL,RP_BA_HPP,RP_BS_HPP,PPN_JP,DISC_05
,11,10000310,011104,10,12,XX,5,22370.55000,20,89445,8944.5900000,0,0,0,16,71560.93000,110400.00,0,0,0,10036.36000,0,0,0,0,4472.83,0,0.850000,9.00,40255.47000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,12,10000312,011207,4,22,XX,27,87633.63000,0,0,0,0,0,0,13,42193.96000,63700.00,0,0,0,5790.91000,0,0,0,0,3245.69,0,-0.010000,14.00,45439.66000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,24,10000313,032404,2,6,XX,5,64855.95000,2,25908,2590.7500000,0,0,0,4,51884.76000,79600.00,0,0,0,7236.36000,0,0,0,0,12959.58,0,-0.450000,3.00,38878.74000,S,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,18,10000318,021807,6,13,XX,9,50268.51000,18,101056,10105.6100000,0,0,0,18,100807.42000,144000.00,0,0,0,13090.91000,0,0,0,0,5613.03,0,0.180000,9.00,50517.27000,D,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000320,010706,2,7,XX,4,18406.76000,4,18402,1840.3000000,0,0,0,4,18405.62000,26800.00,0,0,0,2436.36000,0,0,0,0,4601.03,0,0.980000,4.00,18404.12000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,12,10000322,011202,9,11,XX,5,17618.15000,9,31713,3171.2700000,0,0,0,6,21141.81000,34200.00,0,0,0,3109.09000,0,0,0,0,3523.64,0,-0.220000,8.00,28189.12000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000324,010705,1,6,XX,2,6597.16000,10,32985,3298.4700000,0,0,0,7,23089.52000,28700.00,0,0,0,2609.09000,0,0,0,0,3298.47,0,-0.290000,5.00,16492.35000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,09,10000341,010910,1,5,XX,6,149170.44000,0,0,0,0,0,0,1,24861.74000,35900.00,0,0,0,3263.64000,0,0,0,0,24861.74,0,-0.000000,5.00,124308.70000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,09,10000348,010910,4,7,XX,9,120174.57000,4,53411,5341.0900000,0,0,0,5,66763.64000,98100.00,0,0,0,8918.18000,0,0,0,0,13352.73,0,-0.100000,8.00,106821.84000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,04,10000352,010410,12,13,XX,0,0,36,667676,66767.5700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18546.55,0,-0.200000,36.00,667675.80000,J,,,0,Y,0,24,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000360,011101,6,8,XX,1,79433.37000,44,3645183,364518.3200000,0,0,0,3,247777.87000,340500.00,0,0,0,30954.55000,0,0,0,0,82781.87,0,0.040000,42.00,3476838.54000,J,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,01,10000398,010109,1,3,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32887.31,0,0,0,0,N,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,04,10000405,010401,8,29,XX,41,591964.15000,59,851246,85124.6100000,0,0,0,45,649485.58000,881700.00,1,14431.00000,19700.00,78363.55000,0,0,0,0,14431.38,0,1.710000,56.00,808157.28000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
